37	923
38	728
38	865
38	878
38	998
38	2335
38	2660
39	47
39	163
39	294
39	405
39	604
39	3024
40	211
40	2297
40	2351
40	2521
40	2529
40	2766
40	2774
40	2775
40	2832
40	2890
40	2895
41	190
41	564
41	693
42	164
42	275
42	341
42	751
42	766
42	842
42	1021
43	75
43	76
43	94
43	115
43	116
43	167
43	174
43	175
43	258
43	332
43	399
43	413
43	433
43	439
43	491
43	529
43	530
43	583
43	616
43	990
43	991
44	98
44	123
44	162
44	173
44	180
44	215
44	221
44	223
44	235
44	327
44	342
44	356
44	392
44	414
44	437
44	453
44	492
44	497
44	518
44	525
44	551
44	579
44	591
44	608
44	641
44	642
44	728
44	737
44	738
44	740
44	765
44	804
44	827
44	828
44	833
44	835
44	865
44	878
44	926
44	969
44	978
44	986
44	993
44	996
44	998
44	1006
44	1010
44	1025
44	1042
44	2064
44	2134
44	2371
44	2523
44	2554
44	2592
44	2630
44	2663
44	2691
44	2717
44	2734
44	2742
44	2743
44	2781
44	2875
44	2891
44	2894
44	2925
44	2966
44	3022
45	85
45	400
45	471
45	771
45	772
45	866
47	163
47	294
47	405
47	604
47	2539
47	2540
47	3021
47	3024
48	153
48	255
48	321
48	403
48	869
48	924
49	133
49	357
49	367
49	408
49	418
49	627
49	723
49	818
50	129
50	175
50	370
50	783
50	2220
50	2292
50	2346
50	2413
50	2466
50	2520
50	3011
51	287
51	548
52	133
52	154
52	187
52	196
52	367
52	380
52	408
52	550
52	553
52	600
52	706
52	713
52	767
52	966
52	976
52	2782
52	2802
53	59
53	67
53	77
53	135
53	166
53	169
53	199
53	208
53	280
53	288
53	315
53	320
53	321
53	385
53	409
53	412
53	423
53	441
53	484
53	489
53	514
53	626
53	699
53	723
53	893
53	910
53	958
53	962
53	966
53	1031
53	2044
53	2094
53	2248
53	2365
53	2386
53	2490
53	2670
53	2728
53	2780
53	2790
53	2963
53	2972
53	3021
54	242
54	310
54	354
55	267
55	351
55	1043
56	162
56	202
56	212
56	221
56	295
56	325
56	453
56	576
56	591
56	599
56	725
56	786
56	1046
57	179
57	252
57	416
57	505
57	643
57	955
57	1050
58	209
58	216
59	67
59	77
59	135
59	166
59	169
59	199
59	208
59	280
59	288
59	315
59	320
59	321
59	385
59	409
59	412
59	423
59	441
59	484
59	489
59	514
59	553
59	626
59	699
59	723
59	893
59	910
59	958
59	962
59	966
59	1031
59	2044
59	2094
59	2248
59	2365
59	2386
59	2490
59	2670
59	2780
59	2963
59	2972
59	3021
61	186
61	208
61	280
61	298
61	362
61	462
61	528
61	586
61	669
61	855
61	963
62	184
62	239
62	961
64	149
64	206
64	578
64	633
64	812
64	831
64	895
64	908
64	985
66	305
66	546
66	565
67	77
67	135
67	166
67	169
67	199
67	208
67	280
67	288
67	315
67	320
67	321
67	385
67	409
67	412
67	423
67	441
67	484
67	489
67	514
67	626
67	699
67	723
67	893
67	910
67	958
67	962
67	966
67	1031
67	1127
67	1153
67	1201
67	1404
67	1889
67	2044
67	2094
67	2248
67	2365
67	2386
67	2490
67	2670
67	2780
67	2963
67	2972
67	3021
68	173
68	571
68	737
68	738
68	833
68	1010
68	2639
68	2781
69	242
69	251
69	310
69	428
69	540
69	821
69	2560
70	132
70	217
70	331
70	452
70	463
70	607
70	628
70	681
70	826
70	854
70	903
70	975
70	1001
70	2561
70	2776
70	2929
70	2977
71	261
71	262
71	450
71	617
71	754
71	2570
71	2787
72	96
72	300
72	425
72	622
72	647
72	721
72	849
72	984
72	988
72	991
72	1037
72	1372
72	1890
72	2007
72	2489
74	220
74	313
74	446
74	589
74	864
74	2697
74	2784
74	2931
75	94
75	115
75	174
75	258
75	332
75	399
75	413
75	433
75	491
75	529
75	530
75	616
75	990
75	991
76	94
76	115
76	167
76	258
76	276
76	439
76	883
76	885
76	1045
77	86
77	132
77	135
77	142
77	160
77	166
77	169
77	199
77	208
77	215
77	235
77	249
77	276
77	280
77	288
77	293
77	315
77	320
77	321
77	356
77	385
77	409
77	411
77	412
77	423
77	438
77	441
77	484
77	489
77	506
77	514
77	523
77	545
77	570
77	577
77	603
77	626
77	685
77	699
77	710
77	723
77	740
77	777
77	804
77	827
77	891
77	893
77	906
77	910
77	943
77	958
77	962
77	966
77	1006
77	1031
77	2044
77	2094
77	2240
77	2248
77	2275
77	2345
77	2365
77	2386
77	2387
77	2490
77	2614
77	2630
77	2631
77	2670
77	2689
77	2737
77	2780
77	2842
77	2891
77	2963
77	2972
77	3021
80	134
80	696
81	296
81	451
82	632
83	95
83	222
83	317
83	328
83	344
83	393
83	445
83	588
83	988
83	991
83	1037
84	534
84	545
84	685
84	686
84	764
84	2345
84	2387
84	2631
84	2655
85	400
85	471
85	771
85	772
85	866
86	132
86	142
86	160
86	170
86	198
86	215
86	218
86	223
86	235
86	249
86	276
86	293
86	315
86	327
86	356
86	374
86	506
86	523
86	545
86	577
86	641
86	685
86	697
86	740
86	777
86	798
86	804
86	827
86	829
86	848
86	891
86	906
86	943
86	1006
86	2240
86	2275
86	2345
86	2387
86	2614
86	2630
86	2631
86	2737
86	2776
86	2842
86	2891
89	150
89	303
89	308
89	631
89	729
90	141
90	272
90	415
90	883
90	923
90	1045
91	585
91	789
91	2660
92	200
92	223
92	943
92	986
92	1019
92	1026
92	2734
92	2742
92	2966
93	606
94	115
94	167
94	174
94	258
94	276
94	332
94	399
94	413
94	433
94	439
94	491
94	529
94	530
94	616
94	883
94	990
94	991
94	1045
95	222
95	317
95	328
95	344
95	393
95	445
95	588
95	988
95	991
95	1037
96	300
96	425
96	622
96	647
96	721
96	849
96	984
96	988
96	991
96	1037
96	2489
98	123
98	180
98	215
98	223
98	327
98	342
98	492
98	494
98	497
98	551
98	728
98	755
98	804
98	828
98	865
98	878
98	950
98	986
98	996
98	998
98	1370
98	2592
98	2717
98	2743
98	2966
101	517
101	803
102	122
102	465
102	675
102	822
103	350
103	359
103	512
103	870
106	117
106	203
106	345
106	416
106	485
106	505
106	651
106	730
106	844
107	240
107	781
107	857
111	438
111	451
111	473
111	518
111	603
111	755
111	1232
111	1352
111	1448
111	1524
111	1773
111	1803
111	1854
111	1883
111	1903
112	2590
112	2950
114	137
114	214
114	338
114	358
114	366
114	431
114	772
114	790
114	888
114	915
114	2770
115	167
115	174
115	258
115	276
115	332
115	399
115	413
115	433
115	439
115	491
115	529
115	530
115	616
115	883
115	990
115	991
115	1045
116	165
116	175
116	231
116	353
116	517
116	583
116	708
116	846
116	899
117	485
117	505
119	138
119	299
119	526
119	711
122	465
122	675
122	822
123	180
123	215
123	223
123	327
123	342
123	492
123	497
123	551
123	728
123	804
123	828
123	865
123	878
123	986
123	996
123	998
123	2592
123	2717
123	2743
123	2966
124	210
124	2380
126	793
126	2754
128	178
128	336
128	337
128	478
128	595
128	3012
129	135
129	175
129	370
129	373
129	556
129	783
129	2220
129	2292
129	2346
129	2413
129	2466
129	2520
129	3011
130	404
130	675
130	822
130	2582
130	2620
130	2764
130	2787
131	246
131	247
131	248
131	360
131	519
131	568
131	613
131	635
131	2980
132	142
132	160
132	215
132	217
132	235
132	249
132	276
132	293
132	315
132	331
132	356
132	452
132	463
132	506
132	523
132	545
132	577
132	607
132	628
132	681
132	685
132	696
132	740
132	777
132	804
132	826
132	827
132	854
132	891
132	903
132	906
132	943
132	975
132	978
132	1001
132	1006
132	1040
132	2240
132	2275
132	2345
132	2387
132	2561
132	2614
132	2630
132	2631
132	2688
132	2737
132	2776
132	2795
132	2842
132	2891
132	2929
132	2977
133	357
133	367
133	408
133	627
133	723
133	818
134	696
134	832
134	1974
134	2329
134	2385
135	166
135	169
135	199
135	208
135	280
135	288
135	315
135	320
135	321
135	373
135	385
135	409
135	412
135	423
135	441
135	484
135	489
135	514
135	556
135	626
135	699
135	723
135	893
135	910
135	958
135	962
135	966
135	1031
135	2044
135	2094
135	2248
135	2365
135	2386
135	2466
135	2490
135	2670
135	2780
135	2963
135	2972
135	3021
137	214
137	338
137	358
137	366
137	431
137	772
137	790
137	888
137	915
137	2770
138	192
138	526
138	711
138	717
138	972
139	226
139	365
139	672
139	863
139	932
139	933
139	1044
139	2615
139	2629
139	2674
140	637
140	776
140	806
140	813
140	922
140	1007
140	1014
141	272
141	352
141	355
141	415
141	496
141	507
141	510
141	724
141	799
141	923
141	991
142	143
142	160
142	215
142	235
142	249
142	276
142	293
142	315
142	356
142	392
142	460
142	506
142	523
142	545
142	577
142	579
142	685
142	740
142	777
142	804
142	827
142	891
142	906
142	943
142	967
142	1006
142	2240
142	2275
142	2345
142	2387
142	2614
142	2630
142	2631
142	2737
142	2842
142	2891
143	270
143	278
143	392
143	429
143	460
143	554
143	557
143	579
143	827
143	967
143	1013
143	1054
144	233
144	388
144	745
145	163
145	188
145	197
145	281
145	294
145	396
145	472
145	592
145	604
145	665
145	710
145	734
145	817
145	895
145	918
145	934
145	956
145	1036
145	3024
147	219
147	382
147	788
147	851
149	206
149	578
149	633
149	812
149	831
149	895
149	908
149	985
150	303
150	308
150	631
150	729
152	389
153	255
153	321
153	403
153	869
153	924
154	187
154	196
154	367
154	380
154	444
154	550
154	553
154	706
154	713
154	767
154	966
154	976
154	2782
154	2802
156	1382
156	2028
156	2071
156	2116
156	2138
156	2145
156	2158
156	2169
156	2213
156	2232
156	2238
156	2245
156	2269
156	2285
156	2362
156	2363
156	2366
156	2368
156	2388
156	2402
156	2425
156	2439
156	2454
156	2477
156	2491
156	2511
156	2563
156	2642
156	2651
156	2696
156	2748
156	2760
156	2785
156	2803
156	2804
156	2827
156	2888
156	2889
156	2910
156	2987
156	3013
158	237
158	470
158	639
158	834
158	870
158	906
158	932
158	933
158	971
158	1005
160	215
160	235
160	249
160	276
160	280
160	293
160	315
160	356
160	506
160	523
160	545
160	577
160	685
160	740
160	777
160	804
160	827
160	891
160	906
160	943
160	1006
160	1047
160	2240
160	2275
160	2345
160	2387
160	2614
160	2630
160	2631
160	2737
160	2842
160	2891
161	269
161	2978
162	173
162	202
162	212
162	221
162	235
162	295
162	325
162	356
162	392
162	414
162	437
162	453
162	518
162	576
162	579
162	591
162	599
162	608
162	641
162	642
162	725
162	737
162	738
162	740
162	765
162	786
162	827
162	828
162	833
162	835
162	926
162	969
162	1006
162	1010
162	1025
162	1042
162	1046
162	2064
162	2134
162	2371
162	2523
162	2554
162	2592
162	2630
162	2663
162	2781
162	2875
162	2891
162	2894
162	2925
162	3022
163	197
163	281
163	294
163	405
163	472
163	604
163	710
163	3024
164	275
164	341
164	751
164	766
164	842
164	1021
165	231
165	353
165	517
165	708
165	899
166	169
166	199
166	208
166	280
166	288
166	315
166	320
166	321
166	385
166	409
166	411
166	412
166	423
166	438
166	441
166	484
166	489
166	514
166	570
166	603
166	612
166	626
166	699
166	723
166	893
166	910
166	958
166	962
166	966
166	1031
166	2044
166	2094
166	2248
166	2365
166	2386
166	2490
166	2670
166	2689
166	2780
166	2963
166	2972
166	3021
167	258
167	276
167	439
167	883
167	885
167	1045
168	978
168	2551
168	2562
168	2689
168	2690
168	2743
168	2799
168	2867
168	2909
169	199
169	208
169	280
169	288
169	315
169	320
169	321
169	385
169	409
169	412
169	423
169	441
169	484
169	489
169	514
169	626
169	699
169	723
169	893
169	910
169	958
169	962
169	966
169	1031
169	2044
169	2094
169	2248
169	2365
169	2386
169	2490
169	2670
169	2780
169	2963
169	2972
169	3021
170	198
170	218
170	327
170	486
170	641
170	697
170	829
170	848
171	266
171	274
171	326
171	500
173	221
173	235
173	356
173	392
173	414
173	437
173	453
173	518
173	571
173	579
173	591
173	608
173	641
173	642
173	737
173	738
173	740
173	765
173	827
173	828
173	833
173	835
173	926
173	969
173	1006
173	1010
173	1025
173	1042
173	2064
173	2134
173	2371
173	2523
173	2554
173	2592
173	2630
173	2663
173	2781
173	2875
173	2891
173	2894
173	2925
173	3022
174	258
174	332
174	399
174	413
174	433
174	491
174	529
174	530
174	616
174	990
174	991
175	370
175	583
175	783
175	2220
175	2292
175	2346
175	2413
175	2466
175	2520
175	3011
177	178
177	495
177	709
177	735
177	1043
177	2605
177	3012
178	336
178	337
178	435
178	462
178	478
178	495
178	528
178	595
178	709
178	735
178	1043
178	2715
178	3012
179	252
179	345
179	371
179	416
179	505
179	643
179	704
179	912
179	955
179	1008
179	1050
180	215
180	223
180	249
180	250
180	327
180	342
180	349
180	361
180	492
180	497
180	551
180	634
180	661
180	728
180	759
180	804
180	805
180	828
180	836
180	865
180	878
180	914
180	915
180	986
180	996
180	998
180	1006
180	2592
180	2614
180	2630
180	2717
180	2743
180	2797
180	2906
180	2966
182	318
182	440
183	458
183	465
183	593
184	239
184	961
186	362
186	586
186	669
186	855
186	963
187	196
187	247
187	367
187	380
187	444
187	550
187	553
187	706
187	713
187	767
187	962
187	966
187	976
187	2782
187	2802
188	281
188	294
188	396
188	592
188	604
188	665
188	710
188	734
188	817
188	895
188	918
188	934
188	956
188	1036
188	3024
190	564
190	693
192	717
192	972
195	230
195	557
195	742
195	981
196	367
196	380
196	550
196	553
196	706
196	713
196	767
196	966
196	976
196	2782
196	2802
197	281
198	218
198	327
198	587
198	641
198	697
198	829
198	848
199	208
199	280
199	288
199	315
199	320
199	321
199	385
199	409
199	412
199	423
199	441
199	484
199	489
199	514
199	626
199	699
199	723
199	893
199	910
199	958
199	962
199	966
199	1031
199	2044
199	2094
199	2248
199	2365
199	2386
199	2490
199	2670
199	2780
199	2963
199	2972
199	3021
200	223
200	943
200	986
200	1019
200	1026
200	2734
200	2742
200	2966
202	212
202	221
202	295
202	325
202	453
202	576
202	591
202	599
202	725
202	786
202	1046
203	248
203	345
203	416
203	651
203	726
203	730
203	821
203	1007
204	236
206	578
206	633
206	812
206	831
206	895
206	908
206	985
208	280
208	288
208	315
208	320
208	321
208	362
208	385
208	409
208	412
208	423
208	441
208	462
208	484
208	489
208	514
208	528
208	626
208	699
208	723
208	893
208	910
208	958
208	962
208	966
208	1031
208	2044
208	2094
208	2248
208	2365
208	2386
208	2490
208	2670
208	2780
208	2953
208	2963
208	2972
208	3021
209	216
209	301
209	467
209	909
209	2530
210	2380
211	2297
211	2351
211	2521
211	2529
211	2766
211	2774
211	2775
211	2832
211	2890
211	2895
212	221
212	295
212	325
212	576
212	725
212	786
212	1046
214	338
214	358
214	366
214	431
214	772
214	790
214	888
214	915
214	2770
215	223
215	235
215	249
215	276
215	293
215	315
215	327
215	342
215	352
215	356
215	492
215	497
215	506
215	523
215	545
215	551
215	577
215	685
215	728
215	740
215	777
215	804
215	827
215	828
215	865
215	871
215	878
215	891
215	906
215	943
215	986
215	996
215	998
215	1006
215	2240
215	2275
215	2345
215	2387
215	2592
215	2614
215	2630
215	2631
215	2646
215	2717
215	2737
215	2742
215	2743
215	2750
215	2842
215	2891
215	2951
215	2966
215	2995
215	2998
215	3019
217	331
217	452
217	463
217	607
217	628
217	681
217	826
217	854
217	903
217	975
217	1001
217	2561
217	2776
217	2929
217	2977
218	223
218	327
218	374
218	641
218	683
218	697
218	798
218	829
218	848
218	2776
219	788
219	851
219	2770
220	313
220	446
220	589
220	864
220	2697
220	2784
220	2931
221	235
221	295
221	356
221	392
221	414
221	437
221	453
221	518
221	579
221	591
221	599
221	608
221	641
221	642
221	725
221	737
221	738
221	740
221	765
221	827
221	828
221	833
221	835
221	926
221	969
221	1006
221	1010
221	1025
221	1042
221	2064
221	2134
221	2371
221	2523
221	2554
221	2592
221	2630
221	2663
221	2781
221	2875
221	2891
221	2894
221	2925
221	3022
222	317
222	328
222	344
222	393
222	445
222	588
222	988
222	991
222	1037
223	327
223	342
223	374
223	492
223	497
223	551
223	728
223	798
223	804
223	828
223	865
223	878
223	943
223	986
223	996
223	998
223	1019
223	1026
223	2592
223	2717
223	2734
223	2742
223	2743
223	2776
223	2966
224	397
224	566
224	2593
225	250
225	361
225	457
225	584
225	828
225	968
225	1006
225	2489
225	2554
225	2630
226	672
226	863
226	932
226	933
226	1044
226	2615
226	2629
226	2674
228	585
228	789
229	1009
229	1033
229	1059
230	250
230	625
230	657
230	742
230	793
230	836
230	837
230	875
230	877
230	981
231	353
231	517
231	708
231	846
231	899
231	1009
233	388
233	745
234	588
234	903
235	249
235	276
235	292
235	293
235	315
235	356
235	392
235	414
235	437
235	453
235	506
235	518
235	523
235	545
235	577
235	579
235	591
235	608
235	641
235	642
235	685
235	737
235	738
235	740
235	765
235	777
235	804
235	827
235	828
235	833
235	835
235	891
235	906
235	926
235	943
235	969
235	1006
235	1010
235	1025
235	1042
235	2064
235	2134
235	2240
235	2275
235	2345
235	2371
235	2387
235	2523
235	2554
235	2592
235	2614
235	2630
235	2631
235	2663
235	2737
235	2781
235	2842
235	2875
235	2891
235	2894
235	2925
235	3022
236	243
236	781
237	470
237	639
237	834
237	870
237	906
237	932
237	933
237	971
237	1005
238	957
239	961
239	2899
241	270
241	277
241	278
241	297
241	389
241	398
241	663
241	848
241	1015
241	2743
241	3011
242	310
242	354
243	368
243	388
243	424
243	732
246	247
246	248
246	360
246	406
246	519
246	568
246	604
246	635
246	696
246	826
246	859
246	893
246	1040
246	2285
246	2418
246	2454
246	2455
246	2490
246	2567
246	2568
246	2595
246	2638
246	2662
246	2668
246	2688
246	2752
246	2847
246	2855
246	2871
246	2893
247	248
247	269
247	360
247	444
247	519
247	568
247	635
247	962
247	1607
247	2746
247	2805
247	3000
248	360
248	519
248	568
248	635
248	726
248	1007
249	250
249	276
249	293
249	315
249	349
249	356
249	361
249	506
249	523
249	545
249	577
249	634
249	661
249	685
249	740
249	759
249	777
249	804
249	805
249	827
249	836
249	891
249	906
249	914
249	915
249	943
249	1006
249	2240
249	2275
249	2345
249	2387
249	2614
249	2630
249	2631
249	2737
249	2797
249	2842
249	2891
249	2906
250	349
250	361
250	457
250	584
250	625
250	634
250	657
250	661
250	742
250	759
250	793
250	805
250	828
250	836
250	837
250	875
250	877
250	914
250	915
250	968
250	1006
250	2554
250	2614
250	2630
250	2797
250	2906
251	2560
252	416
252	480
252	505
252	643
252	955
252	1050
255	321
255	403
255	869
255	924
256	466
256	745
258	276
258	332
258	399
258	413
258	433
258	439
258	491
258	529
258	530
258	616
258	883
258	990
258	991
258	1045
259	377
259	2554
261	262
261	617
261	754
261	2842
262	450
262	617
262	754
262	1034
262	2842
262	2857
262	2879
262	2902
262	2904
266	274
266	326
267	351
267	1043
268	384
268	1012
269	706
269	714
269	2746
269	2978
269	3000
270	277
270	278
270	297
270	389
270	398
270	429
270	554
270	557
270	663
270	848
270	1013
270	1015
270	1054
270	2743
270	3011
271	383
271	469
271	726
271	760
271	806
271	916
271	1007
272	291
272	352
272	355
272	415
272	450
272	496
272	500
272	507
272	510
272	614
272	724
272	799
272	923
272	1038
274	326
275	341
275	751
275	766
275	842
275	1021
276	293
276	315
276	356
276	439
276	506
276	523
276	545
276	577
276	685
276	740
276	777
276	804
276	827
276	871
276	883
276	891
276	906
276	943
276	1006
276	1045
276	2240
276	2275
276	2345
276	2387
276	2614
276	2630
276	2631
276	2646
276	2737
276	2742
276	2750
276	2842
276	2891
276	2951
276	2995
276	2998
277	278
277	297
277	389
277	398
277	663
277	848
277	1015
277	2743
277	3011
278	297
278	389
278	398
278	429
278	498
278	554
278	557
278	663
278	848
278	926
278	1013
278	1015
278	1054
278	2743
278	3011
280	288
280	293
280	315
280	320
280	321
280	362
280	385
280	409
280	412
280	423
280	441
280	462
280	484
280	489
280	514
280	528
280	626
280	699
280	723
280	777
280	891
280	893
280	910
280	958
280	962
280	966
280	1031
280	1047
280	2044
280	2094
280	2248
280	2365
280	2386
280	2490
280	2670
280	2780
280	2963
280	2972
280	3021
281	294
281	396
281	604
281	665
281	734
281	817
281	895
281	918
281	934
281	956
281	1036
281	3024
283	694
283	909
284	978
284	993
284	2690
284	2757
284	2859
286	401
286	648
286	718
286	1023
287	548
288	315
288	320
288	321
288	385
288	387
288	409
288	412
288	423
288	441
288	484
288	489
288	514
288	560
288	600
288	626
288	699
288	723
288	748
288	893
288	910
288	958
288	962
288	966
288	1031
288	2044
288	2094
288	2248
288	2365
288	2386
288	2490
288	2670
288	2780
288	2963
288	2972
288	3021
289	544
289	871
289	2436
291	450
291	500
291	614
291	1038
292	414
293	315
293	356
293	506
293	523
293	545
293	577
293	685
293	740
293	777
293	804
293	827
293	891
293	906
293	943
293	1006
293	1047
293	2240
293	2275
293	2345
293	2387
293	2614
293	2630
293	2631
293	2737
293	2842
293	2891
294	396
294	405
294	604
294	665
294	734
294	817
294	895
294	918
294	934
294	956
294	1036
294	3024
295	325
295	453
295	576
295	591
295	599
295	725
295	786
295	1046
296	451
297	389
297	398
297	498
297	663
297	848
297	1015
297	2743
297	3011
299	422
299	1030
300	425
300	622
300	647
300	721
300	849
300	984
300	988
300	991
300	1037
300	2489
301	467
301	909
301	2530
302	671
303	308
303	631
303	729
305	546
305	565
308	631
308	729
310	354
312	704
312	912
312	948
312	983
313	446
313	589
313	864
313	2697
313	2784
313	2931
315	320
315	321
315	356
315	385
315	409
315	411
315	412
315	423
315	438
315	441
315	484
315	489
315	506
315	514
315	523
315	545
315	570
315	577
315	603
315	626
315	685
315	699
315	710
315	723
315	740
315	777
315	804
315	827
315	891
315	893
315	906
315	910
315	943
315	958
315	962
315	966
315	1006
315	1031
315	2044
315	2094
315	2240
315	2248
315	2275
315	2345
315	2365
315	2386
315	2387
315	2490
315	2614
315	2630
315	2631
315	2670
315	2689
315	2737
315	2780
315	2842
315	2891
315	2963
315	2972
315	3021
317	328
317	344
317	393
317	445
317	588
317	988
317	991
317	1037
318	440
318	818
319	2807
320	321
320	385
320	409
320	412
320	423
320	441
320	484
320	489
320	514
320	626
320	671
320	699
320	723
320	893
320	910
320	958
320	962
320	966
320	1021
320	1031
320	2044
320	2094
320	2248
320	2365
320	2386
320	2490
320	2670
320	2780
320	2963
320	2972
320	3021
321	385
321	403
321	409
321	412
321	423
321	441
321	484
321	489
321	514
321	626
321	699
321	723
321	869
321	893
321	910
321	924
321	958
321	962
321	966
321	1031
321	2044
321	2094
321	2248
321	2365
321	2386
321	2490
321	2670
321	2780
321	2963
321	2972
321	3021
322	717
325	444
325	576
325	725
325	786
325	1046
326	500
327	342
327	374
327	492
327	497
327	551
327	641
327	697
327	728
327	798
327	804
327	828
327	829
327	848
327	865
327	878
327	986
327	996
327	998
327	2592
327	2717
327	2743
327	2776
327	2966
328	344
328	393
328	445
328	588
328	988
328	991
328	1037
329	663
331	452
331	463
331	607
331	628
331	681
331	826
331	854
331	903
331	975
331	1001
331	2561
331	2776
331	2929
331	2977
332	399
332	413
332	433
332	491
332	529
332	530
332	616
332	990
332	991
334	479
334	1774
334	1882
334	1914
334	1957
334	2965
335	2088
335	2633
335	2653
335	2844
335	2912
335	2938
336	337
336	478
336	595
336	3012
337	435
337	462
337	478
337	528
337	595
337	2715
337	3012
338	358
338	366
338	431
338	772
338	790
338	888
338	915
338	2770
340	490
340	520
340	760
340	916
340	960
341	751
341	766
341	842
341	1021
342	492
342	497
342	551
342	728
342	804
342	828
342	865
342	878
342	986
342	996
342	998
342	2592
342	2717
342	2743
342	2966
343	468
343	892
343	944
344	393
344	445
344	481
344	588
344	988
344	991
344	1037
345	416
345	485
345	643
345	651
345	704
345	730
345	821
345	844
345	912
345	955
349	361
349	634
349	661
349	759
349	805
349	836
349	914
349	915
349	1006
349	2614
349	2630
349	2797
349	2906
350	359
350	512
350	870
351	424
351	1043
352	355
352	496
352	507
352	510
352	724
352	799
352	804
352	827
352	917
352	2842
352	3019
353	517
353	708
353	846
353	899
353	1009
355	496
355	507
355	510
355	724
355	799
356	392
356	414
356	437
356	453
356	506
356	518
356	523
356	545
356	577
356	579
356	591
356	608
356	641
356	642
356	685
356	737
356	738
356	740
356	765
356	777
356	804
356	827
356	828
356	833
356	835
356	891
356	906
356	926
356	943
356	969
356	1006
356	1010
356	1025
356	1042
356	2064
356	2134
356	2240
356	2275
356	2345
356	2371
356	2387
356	2523
356	2554
356	2592
356	2614
356	2630
356	2631
356	2663
356	2737
356	2781
356	2842
356	2875
356	2891
356	2894
356	2925
356	3022
357	367
357	408
357	627
357	723
357	818
358	366
358	431
358	772
358	790
358	888
358	915
358	2770
359	512
359	539
359	870
360	519
360	568
360	635
360	2804
360	2889
360	2910
361	457
361	584
361	634
361	661
361	759
361	805
361	828
361	836
361	914
361	915
361	968
361	1006
361	2554
361	2614
361	2630
361	2797
361	2906
362	462
362	528
362	586
362	669
362	855
362	963
366	431
366	772
366	790
366	888
366	915
366	2770
367	380
367	408
367	550
367	553
367	627
367	706
367	713
367	723
367	767
367	818
367	976
367	2782
367	2802
368	388
368	424
